text,
"디지털미디어콘텐츠기획 강좌는 미디어콘텐츠의 이해를 통해 영상콘텐츠의 기획과 창작을 실행하기 위한 과정이다. 이 과정은 미디어콘텐츠의 영역 속에서 웹툰의 역할을 학습하여, 스토리텔링의 기획과 이미지텔링 제작을 학습하는 프로그램이다.  미디어콘텐츠의 기획과 스토리텔링의 과정을 학습하여 콘텐츠기획의 이론과 실제에 참여한다.  모든 수업은 비대면 녹화강의로 진행되며 추후 대면 강의가 필요할 시 안내할 예정임.",
"본 교과목은 다양한 기계학습 방법을 다룬다. 기계학습은 기계가 어떤 과업을 잘 해낼 수 있도록 데이 터(혹은 경험)를 학습하는 것을 말한다. 방대한 양의 데이터에서 어떻게 의미 있는 정보와 지식을 자동으로 추출해 낼수 있을지가 기계학습의 핵심 질문이다. 본 교과목은 기계학습에 관련된 다양한 개념, 방법론, 알고리즘을 다룬다. 본교과목을 듣는 학생들은 확률론, 통계학, 선형대수학에 대한 핵심 지식을 습득할 것이며, 다양한 분류, 예측, 군집 등에 관한 다양한 기계학습 방법들의 원리를 이해할 것이다. 나아가 기계학습 문제를 푸는 프로그래밍 실습을 통해 구현 능력을 개발한다.  1. 녹화 영상 강의 (월요일) + 질의응답 중심의 실시간 강의(금요일)로 진행됩니다.    2. 학석사공통 과목이며 학부는 상대평가4(A: ~40%, B 제한없음), 대학원은 절대평가+상대평가를 적용하여 각각 성적을 부여 합니다.",
"최근 디지털콘텐츠의 발전과 데이터의 증가로 정보는 날로 증가하고 있으며 이러한 많은 복잡한 정보들을 차트, 지도, 다이어그램, 흐름도 등으로 표현하는 것은 정보전달에 중요한 역할을 한다. 본 수업은  이러한 다양한 데이터들을 인포그래픽을 통해 정보를 쉽고 편리하게 다룰 수 있도록 이론적인 학습과 실습으로 정보의 이해와 해석이라는 부분에 중점을 두어 본 수업을 진행한다.  데이터에 대한 이해는 정보의 이해를 바탕으로 하며 이러한 정보를 그래픽으로 표현은 정보습득의 시간을 단축시키며 기억의 지속력을 높게 만든다. 과거로 부터의 인포그래픽이 현재까지 어떻게 발전이 이뤄졌는지를 학습하고 비주얼, 콘텐츠, 지식가 전달하려는 그래픽의 형태로 표현하는 것을 목적으로 한다. 따라서 정보의 이해와 분류 그리고 표현이라는 부분에 중점을 두어 이론적 학습과 실습을 통해 미디어인포그래픽스를 진행한다.",
"콘텐츠에 기반한 디지털마케팅을 이해하고 디지털을 통해 이루어지는 디지털콘텐츠의 방향을 파악해본다.  인터넷과 SNS 등 현재 디지털마케팅에서 이루어지고 있는 콘텐츠를 이해하고   디지털콘텐츠가 만들어지는 과정과  콘텐츠로 디지털마케팅을 실행하는 비지니스를 이해하게 될 것이다.     이론은 녹화동영상으로 이루어지며, 실습은 대면수업을 원칙으로 하나,  코로나로 인하여 대면수업이 불가능할 경우 실습도 녹화강의로 진행될 수 있습니다.   ",
"1.우선 본 수업은 소셜미디어의 포괄적인 개념의 일환으로서, 소셜미디어의 성격 및 범위와 유형별 종류에 대해 이해력을 높인다  2.소셜미디어 저널로서의 역할과 대표적 소셜미디어의 사례를 통한 속성과 컨셉을 이해함과 동시에 마케팅 도구로서의 역할을 알아본다  3.일반적인 소셜미디어의 유형과 검색분석을 통해 소셜데이터의 중요성과 사고력을 높인다    1.일반적인 광고캠패인보다는 글로벌트렌드 중심의 포괄적인 수업이 진행된다  2.비대면/대면을 통한 병행수업으로 학생들의 안전을 기반으로  비대면시 블랙보드 및 줌을 통한 실시간 화상수업을 진행한다     .단,참여학생은 비디오, 오디오 등의 오픈(출결)을 기본으로 한다  3.실습시 학생개인(팀)의 역량과제 수행과 학생자율의견(평가) 및 기말고사를 통한 사고력을 높인다",
"* 대학원 HCI(인간-컴퓨터상호작용)학과에 관심이 있는 학생들을 대상으로, Interaction&Experience랩에서 수행하는 연구를 실습하는 수업입니다.  * 연구실 실습 수업이기 때문에. 교강사와 사전에 연구 수행 주제 등을 충분히 상담한 뒤 교강사의 허락을 맡고 수강 신청하기 바랍니다.  -문헌 검토 - 인적 요인 실험 - 데이터 분석 및 보고서 생성(주간 보고서 및 최종 보고서)",
"본 과목에서는 SW/ICT 공학도를 위한 기업가정신과 창업을 다룬다. 컴퓨터관련 비즈니스의 이해와 더불어 창업에서 필요한 경영적 지식을 함양한다. 창업에 필요한 기본적인 개념을 숙지하고, 아이디어의 수집에서 비즈니스모델링 및 예상 구현모델까지의 과정을 이해한다. 또한, 제품 및 서비스의 구현을 통해 실제 창업에 이르는 경험을 체득토로 한다. 세부적인 내용으로는 창업프로세스, 창업팀 구성, 아이디어 개발, 선행기술조사와 아이디어 구체화, 시장 및 경쟁사 분석, 비즈니스모델 설계, 사업계획서 작성, 제품개발 등이다.  수업목표] SW/ICT 기반의 창업준비와 창업역량 함양  수업안내]  - 창업관련 비대면 이론강의와 팀별 프로젝트 실습 중심 운영 (*창업동아리, 타과학생 참여 권장)  - ICT창업캡스톤디자인2와 SW창업캡스톤디자인2는 학제간 교류가 필요한 과목으로 통합 팀구성(3~5명) 예정임  - 팀별 프로젝트 실습은 팀별 멘토와 함께 대면/비대면 자율 진행",
"ICT융합학부 학생들이 팀을 이루어 산업체에서 제시한 과제를 수행함으로써 ICT기술을 적용하고 융합하는 다양한 기법을 실무적으로 배운다.  수업목표 : 미래유망산업에 필수적인 ICT융합 능력을 배양    본 과목의 목적은 팀 단위 ICT융합 프로젝트를 직접 수행함으로써, ICT 기반 융합을 위한 다양한 기법들을 배우고 ICT융합 프로젝트에서 필요한 발표력과 팀웍 등 의사소통 능력을 습득하여 ICT융합에 필요한 실무적인 기술을 배우며, 주기적으로 기업체 멘토와 진행현황을 논의하고 완성해 간다. 본 과목을 통하여 ICT융합학부 학생들은 산업체에서 요구하는 능력을 배양하기 위해 학부에서 배운 이론을 바탕으로 공동으로 작품을 설계하고 해결하는 기법을 배운다.",
"리빙랩은 현장 중심의 새로운 실험 및 실증방법으로 최근 학계와 산업현장에서 매우 각광받고 있다. 학생들은 본 수업을 통해 리빙랩의 정의와 개념을 이해하고, 주로 사용되는 방법론을 익히며, 실제 리빙랩 사례와 현장에 대한 경험을 통해 리빙랩의 이론과 실제를 모두 경험하고 수학하게 된다.  본 수업은 4차산업혁명으로 인한 패러다임의 전환기에서 리빙랩이 중요한 실천적 방법론으로 주목받고 있는 시점에 사용자 중심의 플랫폼에 대한 이해, 과학 기술의 새로운 패러다임에 대한 이해, 사용자 중심으로 문제발견 및 해결하는 사고 능력의 함양을 목표로 한다.    - 대면수업에 대한 학교 방침이 있기 전까지 코로나 상황으로 인해 온라인 녹화강의 중심으로 수업 진행",
"* 대학원 HCI(인간-컴퓨터상호작용)학과에 관심이 있는 학생들을 대상으로, Interaction&Experience랩에서 수행하는 연구를 실습하는 수업입니다.  * 연구실 실습 수업이기 때문에. 교강사와 사전에 연구 수행 주제 등을 충분히 상담한 뒤 교강사의 허락을 맡고 수강 신청하기 바랍니다.  - 문헌 검토 - 인적 요인 실험 - 데이터 분석 및 보고서 생성(주간 보고서 및 최종 보고서)",
사회진출을 준비하는 저학년 학생들에게 직업세계에 대한 이해와 취업과 스타트업 등 진로탐색을 통한 미래설계에 대한 기회를 제공하는 수업임.     온라인 강의를 기반으로 PBL(문제해결학습) 문제해결 등 자기분석과 진로탐색을 위한 실습과제를 수행함.  - 본 교과목은 2학년 학생들에게 사회진출을 위한 진로설계와 이에 따른 효율적인 목표관리와 대학생활을 지원하는 수업임.    - 진로탐색 및 진로설정과 관련한 PBL(문제해결학습)과제수행과 함께 중장기 미래설계에 대한 기회를 제공함.    - 미래 직업세계에 대한 탐구와 진로설계를 지원함.    - 대학기간 중 자기계발과 효과적인 경력관리를 지원함.,
"기호논리학의 기초가 되는 증명 작성 방법과 의미적으로 증명을 이해하는 방법을 공부한다. 불리언대수체계에서 논증과정의 증명시스템이 주된 내용이다. 이 수업의 내용은 앞으로 학부 수업을 통해 프로그램을 설계하고 검증할 수 있는 능력의 기초가 될 것이다. 다루는 내용은 명제논리, 1차술어논리이다.  * 논리문장을 작성하는 방법을 배운다  * 논리문장으로 작성된 주장이 타당한지를 정형적으로 검증하는 증명술을 익힌다",
"기호논리학의 기초가 되는 증명 작성 방법과 의미적으로 증명을 이해하는 방법을 공부한다. 불리언대수체계에서 논증과정의 증명시스템이 주된 내용이다. 이 수업의 내용은 앞으로 학부 수업을 통해 프로그램을 설계하고 검증할 수 있는 능력의 기초가 될 것이다. 다루는 내용은 명제논리, 1차술어논리이다.  * 논리문장을 작성하는 방법을 배운다  * 논리문장으로 작성된 주장이 타당한지를 정형적으로 검증하는 증명술을 익힌다",
"이 과목은 컴퓨터로 문제를 해결하는 핵심을 이루는 제어구조를 설계하고 작성하는 기본원리를 프로그램을 실제로 작성하면서 배우는 과목이다.  - 프로그래밍 사전지식이 필요없음  - 사용 언어 : 파이썬     이 과목의 목표는 컴퓨터 프로그램의 핵심을 이루는 제어구조의 설계 원리를 익히고 실습을 통하여 숙달하는 것이다. 수업은 문제풀이중심학습(Problem/Project Based Learning) 방식으로 진행한다. 매주 실습 문제가 주어지고, 그 문제를 풀기 위한 원리를 비디오 강의의 사전 시청과 실시간 온라인 질의응답 수업을 통하여 학습하고, 개인 컴퓨터로 문제풀이 실습을 진행한다. 그리고 매주 주어지는 프로그래밍 숙제를 통하여 스스로 해결할 수 있는 능력을 키운다. 학기말에는 배운 내용을 활용하여 보드게임 또는 카드게임 프로그램을 팀을 구성하여 제안하고 구현하여 발표하고 시연한다. 시험은 8주차, 16주차에 코딩 시험으로 실시하며 오프라인으로 시행함을 원칙으로 한다.",
"이 과목은 컴퓨터로 문제를 해결하는 핵심을 이루는 제어구조를 설계하고 작성하는 기본원리를 프로그램을 실제로 작성하면서 배우는 과목이다.  - 프로그래밍 사전지식이 필요없음  - 사용 언어 : 파이썬     이 과목의 목표는 컴퓨터 프로그램의 핵심을 이루는 제어구조의 설계 원리를 익히고 실습을 통하여 숙달하는 것이다. 수업은 문제풀이중심학습(Problem/Project Based Learning) 방식으로 진행한다. 매주 실습 문제가 주어지고, 그 문제를 풀기 위한 원리를 비디오 강의의 사전 시청과 실시간 온라인 질의응답 수업을 통하여 학습하고, 개인 컴퓨터로 문제풀이 실습을 진행한다. 그리고 매주 주어지는 프로그래밍 숙제를 통하여 스스로 해결할 수 있는 능력을 키운다. 학기말에는 배운 내용을 활용하여 보드게임 또는 카드게임 프로그램을 팀을 구성하여 제안하고 구현하여 발표하고 시연한다. 시험은 8주차, 16주차에 코딩 시험으로 실시하며 오프라인으로 시행함을 원칙으로 한다.",
"본 교과목에서는 소프트웨어 기술의 기본적인 개념들을 배우고, 간단한 프로그램 제작기법을 연습한다. 또한 4차산업혁명 관련 인공지능, IoT, 로봇공학, 제조혁신 관련기술 혁신 사례들에 대하여 학습한다.    - 소프트웨어 기술의 중요성과 필요성   - 동작원리 및 활용분야   - 소프트웨어 제작기술   - 소프트웨어 설계기술   - 간단한 프로그램 제작    전공 구분없이 모든 학생들이 각자의 다양한 전공을 통해 소프트웨어기반 사회의 미래를 주도할 수 있는 인재로 자라가기 위해 반드시 이해하여야 하는 소프트웨어의 개념과 동작원리를 습득하고 간단한 제작법을 경험하게 하여, 소프트웨어 기술을 자신의 전공에 활용 및 적용할 수 있는 기초 소양을 함양한다.   해당 주차의 온라인 강의를 반드시 시청해야 수행할 수 있는 과제물을 부여함  수업유형: 원격  수업방법: 녹화강의  평가항목: 수업진도율, 과제제출, 퀴즈",
"본 교과목에서는 4차산업혁명 시대에 주목받고 있는 인공지능의 기초 이론을 학습하게 된다. 인공지능의 이론적인 부분만 학습하는 것이 아니라 파이썬 프로그래밍언어를 사용하여 머신러닝, 딥러닝 라이브러리를 활용한 간단한 코딩 실습 교육을 진행하여 인공지능에 대한 이해를 높인다.  * 파이썬 프로그래밍언어 이해  * 인공지능 관련 실습을 통한 인공지능에 대한 이해",
"본 교과목에서는 4차산업혁명 시대에 주목받고 있는 인공지능의 기초 이론을 학습하게 된다. 인공지능의 이론적인 부분만 학습하는 것이 아니라 파이썬 프로그래밍언어를 사용하여 머신러닝, 딥러닝 라이브러리를 활용한 간단한 코딩 실습 교육을 진행하여 인공지능에 대한 이해를 높인다.  * 파이썬 프로그래밍언어 이해  * 인공지능 관련 실습을 통한 인공지능에 대한 이해",
"자연과학의 기초를 이루는 물리학은 이공계 학생들이 전공을 더 이해하고 문제를 풀어나가는데 있어서 매우 중요하므로, 기본적인 물리법칙들과 기본 개념을 파악하고 실제 자연현상과 전공 과목에 어떠한 형식으로 적용되는가를 이해하는 능력을 키운다.   물리학의 기본원리들과 개념을 파악하고 실제로 어떤 상황에서 어떻게 적용되는지 연습문제와 문제풀이로 배워본다.",
"본 과목에서는 과학과 공학을 전공할 이공계 학생들을 대상으로 물리학의 기본원리와 개념을 다룬다. 주요내용은 뉴턴역학, 파동, 열역학 등이다.  COVID-19 의 사태가 진정되지 않은 관계로 본 강의는 원격수업 을 기반으로 합니다.]    ** 본 강의는 꾸준히 성실하게 하는 학생들에게 적합한 강의입니다.  학생들이 스스로 직접 해야 하는 것을 매번 유도하기에 수동적으로 강의를 임할 학생들은 상당히 귀찮을 수 있습니다.  그 점 유의하고 수강신청을 하였으면 좋겠습니다. **]  물리는 어렵다는 인식에서 탈피하여 주위에서 일상 일어나는 자연현상이나 일상생활에서 자주 접할 수 있는 사물들에 대한 이해를 통한 관심을 가질 수 있도록 합니다. 어렵고 복잡한 물리에서 흥미로운 물리 라는 인식 전환이 될 수 있도록 수업을 진행할 예정입니다. 특히, 잊기 쉬운 단위의 중요성을 강조하고 물리학의 기본이 되는 벡터 등 기초지식의 습관화를 유도하도록 합니다.    강의는 수식전개보다는 개념적인 설명과 학생들이 관심을 가질 수 있도록 유도하며 교재내용은 학생들이 스스로 직접 책을 읽고 공부할 수 있도록 문제풀이용 과제를 내줄 계획입니다.     능동적으로 강의를 임하거나 평소 본인이 모르는 것을 확실히 하기 위해 질문(토의)게시판에 참여하는 학생들에겐 학습참여도 평가항목으로 점수가 부과됩니다.    온라인 강의로 대체된 기간에는 매시간 강의내용에 대한 간단한 문답(퀴즈)를 통해 강의이해 확인및 출결, 학습참여도 평가까지 모두 반영됩니다.       다음은 성적평가와 관련된 안내입니다.  (1) 출석은 10번 이상 결석인 경우(병결등 증빙사유 있는 경우도 포함) F 처리 됩니다. 지각은 3번째부터는 감점처리 합니다.    (2) 결석감점은 1회당 -2점이며, 지각감점은 3회부터 -1점 입니다.     (3) 수업은 항상 양방향임을 명심하시길 바랍니다. 수동적인 자세보다는 항상 적극적이고 열린마음으로 강의에 임하길 바라며, 학습참여도에 반영됩니다.    (4) 교재 본문중에 나와 있는 확인,보기문제들은 본문내용의 연장선상에 있습니다. 모두 스스로 풀어보길 바랍니다. 이해가 되지 않는다면 언제든 질문하고 나중으로 미루지 마십시오. 성실도와 직결되므로 학습참여도에 반영됩니다.    (5) 과제는 함께 의논해서 이해하며 공부하는 것도 장려되지만, 제출시에는 각자 본인의 능력으로만 작성하여 제출하는 것을 원칙으로 합니다. 남의 과제를 그대로 적어 내는 경우 원 작성자와 베낀 학생 모두 감점처리합니다.",
"""물리학은 다양한 자연현상을 과학적으로 탐구하고 이해하고자 하는 학문이다. 이를 위해 많은 관찰과 실험은 필수적이며 획득한 여러 실험결과는 반드시 이론적인 체계와 비교, 설명되어야 하고 이 두 가지가 성공적으로 이루어질때 비로서 그 결과와 해석은 물리학의 지식 체계로서 인정받게 된다. 본 수업은 이러한 과정을 간단하게 따라가 보는 것으로 기초적인 실험을 통해 얻은 결과들을 일반 물리학 수업 시간 때 배웠던 내용과 비교해 봄으로써 그 주제에 대한 이해를 높이고, 더 나아가 학생들이 실험적 문제해결 방법에 익숙해 지는데 도움을 주고자 한다.    The major aim of this class is to perform basic physics experiments, compare experimental results to the thoeries and understand the fundamental physics behind them.    The fields to be covered in this class are linear and rotational motions, energy and momentum. There will be a quiz cession before starting each week's experiment and pre/post-experiment reports are required to be submitted to teaching assistants.   본 과목은 이론으로 배워왔던 일반 물리학의 개념을 실험을 통해 이해를 돕고자 한다. 많은 일반 물리학의 주제 중 일상 생활에서 가장 접하기 쉬운 역학에 관련된 실험들로 주로 구성되어 있는데 간단하게는 길이의 정밀 측정부터 시작하여 자유낙하 운동, 뉴턴의 법칙, 에너지를 비롯한 운동량 보존 법칙 등 수업 시간에 배웠던 내용들을 실험으로 직접 확인하는 기회를 가진다.본 수업은 일반 물리학 강의에서 학습한 이론적인 내용들을 실험으로 직접 확인해 보고 그 이해를 돕는 것을 목표로 한다. 더 나아가 학생들이 실험을 통하여 여러 실험적 문제해결 방법에 익숙해지도록 한다.   해당 전공학과로 개설되는 일반물리학실험 수강을 원칙으로 함  해당학기 실험실 사정에 따라 일부 실험 종목이 바뀌어 질 수 있음.     유의사항   1. 공학용 계산기, 일반물리실험교재 필히 지참   2. 실험 중 부상에 노출될 수 있는 부적절한 복장(슬리퍼, 샌들 등)은 피한다.   3. 실험중 사적인 휴대폰 사용은 금지한다. (위반시 태도점수 감점)   4. 실험실 내 음식물 반입금지. (위반시 태도점수 감점)     출석 30, 온라인 수업 과제물 (오리엔테이션, 기말과제 제외) 5회*3점=15  대면실험리포트 8회*5점=40, 기말과제 10, 태도 5 (총점 100점)    결석 1회 = -3점 / 지각 1회 = -1점 / 지각 2회 = 결석 1회 / 결석 3회 = ‘F’   (삭감점수는 총점에서가 아닌, 출석 원점수 내에서 이루어짐)   기말과제 미제출 = 결석1회  감염병 상황에 따라 감염병관리위원회의 결정에 의해 대면수업이 비대면 온라인 동영상수업으로 대체될 수 있음. ""]",
"""물리학은 다양한 자연현상을 과학적으로 탐구하고 이해하고자 하는 학문이다. 이를 위해 많은 관찰과 실험은 필수적이며 획득한 여러 실험결과는 반드시 이론적인 체계와 비교, 설명되어야 하고 이 두 가지가 성공적으로 이루어질때 비로서 그 결과와 해석은 물리학의 지식 체계로서 인정받게 된다. 본 수업은 이러한 과정을 간단하게 따라가 보는 것으로 기초적인 실험을 통해 얻은 결과들을 일반 물리학 수업 시간 때 배웠던 내용과 비교해 봄으로써 그 주제에 대한 이해를 높이고, 더 나아가 학생들이 실험적 문제해결 방법에 익숙해 지는데 도움을 주고자 한다.    The major aim of this class is to perform basic physics experiments, compare experimental results to the thoeries and understand the fundamental physics behind them.    The fields to be covered in this class are linear and rotational motions, energy and momentum. There will be a quiz cession before starting each week's experiment and pre/post-experiment reports are required to be submitted to teaching assistants.   본 과목은 이론으로 배워왔던 일반 물리학의 개념을 실험을 통해 이해를 돕고자 한다. 많은 일반 물리학의 주제 중 일상 생활에서 가장 접하기 쉬운 역학에 관련된 실험들로 주로 구성되어 있는데 간단하게는 길이의 정밀 측정부터 시작하여 자유낙하 운동, 뉴턴의 법칙, 에너지를 비롯한 운동량 보존 법칙 등 수업 시간에 배웠던 내용들을 실험으로 직접 확인하는 기회를 가진다.본 수업은 일반 물리학 강의에서 학습한 이론적인 내용들을 실험으로 직접 확인해 보고 그 이해를 돕는 것을 목표로 한다. 더 나아가 학생들이 실험을 통하여 여러 실험적 문제해결 방법에 익숙해지도록 한다.   해당 전공학과로 개설되는 일반물리학실험 수강을 원칙으로 함.  해당학기 실험실 사정에 따라 일부 실험 종목이 바뀌어 질 수 있음.     유의사항   1. 공학용 계산기, 일반물리실험교재 필히 지참   2. 실험 중 부상에 노출될 수 있는 부적절한 복장(슬리퍼, 샌들 등)은 피한다.   3. 실험중 사적인 휴대폰 사용은 금지한다. (위반시 태도점수 감점)   4. 실험실 내 음식물 반입금지. (위반시 태도점수 감점)     출석 30, 온라인 수업 과제물 (오리엔테이션, 기말과제 제외) 5회*3점=15  대면실험리포트 8회*5점=40, 기말과제 10, 태도 5 (총점 100점)    결석 1회 = -3점 / 지각 1회 = -1점 / 지각 2회 = 결석 1회 / 결석 3회 = ‘F’   (삭감점수는 총점에서가 아닌, 출석 원점수 내에서 이루어짐)   기말과제 미제출 = 결석1회  감염병 상황에 따라 감염병관리위원회의 결정에 의해 대면수업이 비대면 온라인 동영상수업으로 대체될 수 있음. ""]",
"컴퓨터시스템의 구조 및 동작원리, 운영체제, 데이터베이스 등 핵심기술에 대해 포괄적으로 학습함.  리눅스운영체제의 기본적인 사용법을 포함하여, 개론에서 다룬 내용들을 직/간접적으로 재확인 할 수 있는 실습을 진행함.  4차산업혁명 시대의 핵심기술들에 대한 동향과 공학분야의 역할에 대해 생각하는 시간을 가짐.    컴퓨터시스템의 구조 및 동작원리, 운영체제, 데이터베이스, 네트워크 등 핵심기술, 프로그램이 컴퓨터에서 동작하는 과정에 대해 이해한다.  기본적인 쉘명령어 및 환경변수를 다루는 방법, 패키지관리, 검색, 압축, 컴파일러 등 핵심적인 도구들의 사용 방법, 쉘스크립트 작성 방법, 리눅스 로그 및 백업 관리 방법, 서버 구성, 원격 접속 등 네트워크 구성 및 관리 방법 등 향후 강의에서 사용할 리눅스운영체제를 다루는 방법을 익힌다.  4차산업혁명 핵심기술(AI, 빅데이터, IoT, 블록체인, 클라우드, 모바일, VR.AR 등)에 대한 동향 및 향후 전망, 4차산업혁명에서 공학 분야의 역할 등에 대해 학습한다.",
"컴퓨터시스템의 구조 및 동작원리, 운영체제, 데이터베이스 등 핵심기술에 대해 포괄적으로 학습함.  리눅스운영체제의 기본적인 사용법을 포함하여, 개론에서 다룬 내용들을 직/간접적으로 재확인 할 수 있는 실습을 진행함.  4차산업혁명 시대의 핵심기술들에 대한 동향과 공학분야의 역할에 대해 생각하는 시간을 가짐.    컴퓨터시스템의 구조 및 동작원리, 운영체제, 데이터베이스, 네트워크 등 핵심기술, 프로그램이 컴퓨터에서 동작하는 과정에 대해 이해한다.  기본적인 쉘명령어 및 환경변수를 다루는 방법, 패키지관리, 검색, 압축, 컴파일러 등 핵심적인 도구들의 사용 방법, 쉘스크립트 작성 방법, 리눅스 로그 및 백업 관리 방법, 서버 구성, 원격 접속 등 네트워크 구성 및 관리 방법 등 향후 강의에서 사용할 리눅스운영체제를 다루는 방법을 익힌다.  4차산업혁명 핵심기술(AI, 빅데이터, IoT, 블록체인, 클라우드, 모바일, VR.AR 등)에 대한 동향 및 향후 전망, 4차산업혁명에서 공학 분야의 역할 등에 대해 학습한다.",
"자연과학과 공학의 기초가 되는 1변수 함수의 미분과 적분에 대하여 공부한다.  함수의 극한과 연속, 미분과 적분의 기초개념을 이해하고 여러 함수의 미분법과 적분법에 대하여 공부한다. 평면곡선을 표현하는 여러 가지 방법을 이해하기 위하여 극좌표, 매개변수방정식과 그 미분 적분법을 공부한다. 마지막으로 무한급수와 테일러급수 등을 학습함으로써 기존의 기본함수로는 해결할 수 없는 여러 가지 문제의 해결법을 제시한다.    1변수함수의 극한, 미분, 적분과 응용 및 매개변수방정식, 무한급수에 대한 기본원리의 이해와 응용력을 토대로 공업수학 또는 기초 과학의 연구에 대한 기초를 마련한다.",
